"year","ECONOMIC.FREEDOM","rank","quartile","X1a_government_consumption","X1b_transfers","X1c_gov_enterprises","X1d_top_marg_tax_rate","X1_size_government","X2a_judicial_independence","X2b_impartial_courts","X2c_protection_property_rights","X2d_military_interference","X2e_integrity_legal_system","X2f_legal_enforcement_contracts","X2g_restrictions_sale_real_property","X2h_reliability_police","X2i_business_costs_crime","X2j_gender_adjustment","X2_property_rights","X3a_money_growth","X3b_std_inflation","X3c_inflation","X3d_freedom_own_foreign_currency","X3_sound_money","X4a_tariffs","X4b_regulatory_trade_barriers","X4c_black_market","X4d_control_movement_capital_ppl","X4_trade","X5a_credit_market_reg","X5b_labor_market_reg","X5c_business_reg","X5_regulation","continent"
2010,7.33,41,2,6.944117647,6.294277929,6,8,6.809598894,7.12650872,5.262314357,6.754354185,6.666666667,4.166666667,3.883944765,6.418800541,6.02433787,6.678260335,1,5.886872679,7.898434824,9.358918084,8.664722626,10,8.980518884,7.770888889,6.962573487,10,7.815739045,8.137300355,8.157488381,5.783163554,6.582374251,6.841008729,"South America"
2015,6.52,105,3,6.617647059,0,8,6,6.87254902,3.858248442,4.11958665,4.534600612,6.666666667,2.5,4.554788309,7.070485497,2.98569714,4.381482472,0.923076923,4.345251687,9.859327405,8.368376752,9.8086,5,8.259076039,6.4684,3.838338956,10,5.344559395,6.412824588,6.333333333,7.88433426,5.973944889,6.730537494,"South America"
2005,6.62,96.2857142857143,3,1.61554621842857,8.66690410842857,9.28571428571429,5,6.19915605657143,4.67240397785714,4.07035426542857,4.78152959557143,5.21428571428571,5,2.74579217628571,3.15655439842857,6.911833296,6.18128577114286,0.974358974,4.67042864371429,9.63472013457143,7.18441350628571,7.37510960557143,10,8.54856081157143,7.48727619057143,6.566549449,10,3.56644548585714,6.90506778142857,7.724098861,7.66574244085714,4.91342203,6.76775444385714,"South America"
2004,6.35,79,3,4.970588235,8.709209096,10,5.5,7.294949333,3.93081761,4.230769231,3.962264151,3.333333333,1.666666667,1.803958128,8.743539444,5.07924306325,3.04744748491667,1,3.953049795,7.99089662,9.003931615,8.819088452,5,7.703479172,7.975555556,4.862715181,8.071242398,3.560716014,6.117557287,8.240126187,5.435235922,6.327866519,6.667742876,"South America"
2003,4.39,125,4,6.162984958,6.51226158,2,6.5,5.293811635,0.833333333,0.666666667,2.333333333,1.66666,1.6666,3.965791434,8.653160441,1.59210899466667,1.77785516816667,1,2.826506458,4.976792124,5.687372618,3.776991809,5,4.860289138,7.94,4.583333333,0,5.525641026,4.51224359,6.868753377,3.14,3.350071203,4.452941527,"South America"
2015,7.47,38,1,6.817647059,9.659719031,7,5.5,7.244341522,3.550332595,2.665707943,5.009106292,7.5,5,5.084941294,8.792407873,2.596899271,3.013202573,1,4.80139976,9.507671038,9.461860803,9.288920751,10,9.564613148,9.173955556,5.649556686,10,8.077222382,8.225183656,9.321,6.904387395,6.376413718,7.533933704,"South America"
2010,6.21,117,4,7.25,0,0,5.5,4.25,3.774630725,3.749223877,4.424181784,6.666666667,2.5,4.554788309,7.070485497,3.691861627,3.54228952,0.923076923,4.270740172,8.442170446,8.813416964,9.582666667,5,7.959563519,6.4684,6.346362522,10,5.225181213,7.009985934,8.429763096,8.130275512,6.17639171,7.578810106,"South America"
1970,6.62,96.2857142857143,3,1.61554621842857,8.66690410842857,9.28571428571429,5,6.19915605657143,4.67240397785714,4.07035426542857,4.78152959557143,5.21428571428571,5,2.74579217628571,3.15655439842857,6.911833296,6.18128577114286,0.974358974,4.67042864371429,9.63472013457143,7.18441350628571,7.37510960557143,10,8.54856081157143,7.48727619057143,6.566549449,10,3.56644548585714,6.90506778142857,7.724098861,7.66574244085714,4.91342203,6.76775444385714,"South America"
2010,6.35,109,3,6.420588235,8.836512262,0,10,6.314275124,3.366326619,3.199750966,2.802272165,5,4.166666667,3.993334023,6.683456212,2.84684285,4.772267152,0.888888889,3.864972735,7.580703035,7.715246875,9.499646595,10,8.698899126,7.924111095,5.757950974,10,4.318131793,7.000048466,9,4.544586693,4.007553444,5.850713379,"South America"
2012,6.24,116,4,4.932352941,6.32384793,4,8,5.814050218,4.778709672,4.008970466,5.997354014,6.666666667,3.333333333,3.997439337,8.578373658,5.550550996,4.003645122,0.962962963,5.116249574,9.005207426,9.530408797,8.92,5,8.113904056,7.194888889,6.43371095,9.607843137,4.991610514,7.057013372,6.988023577,4.543912932,3.702090446,5.078008985,"South America"
2013,6.04,129,4,6.714705882,0,0,5.5,4.071568627,4.041209244,4.161058968,4.602723695,6.666666667,2.5,4.554788309,7.070485497,2.98569714,4.502865382,0.923076923,4.389475951,8.4418235,8.592146934,9.633509881,5,7.916870079,6.4832,6.387425304,10,5.515670997,7.096574075,6.333333333,7.786600446,6.052770447,6.724234742,"South America"
1970,7.01761904761905,49.1904761904762,1.9047619047619,6.754035114,7.413572057,6,8.36363636363636,6.722535724,7.0748733176875,5.11175096733333,5.7143259854,6.96831234222222,5.00482312942857,3.84060653264706,6.42653492288235,5.19762443608333,5.34981235441667,1,5.66838179742857,2.03784012,0,9.868,10,5.47646003,6.866666667,6.41133748894118,9.4,8,8.088888889,6.799177407,6.23815071817647,6.25590529823529,6.44250442609524,"South America"
2013,4.88,153,4,5.752941176,4.934996169,6,4,5.171984336,2.154741817,2.10032088,2.705497124,7.5,3.3,4.772538354,6.857195103,2.800509913,3.725328996,0.810810811,3.613184469,6.328051492,9.26249516,4.4,5,6.247636663,6.053688889,5.253690393,0,4.08445726,3.847959135,6.794012051,4.92616717,4.825747682,5.515308968,"South America"
2016,4.84,160,4,5.335294118,6.048930423,6,4,5.346056135,3.689690033,2.93056349,4.255994558,7.5,3.333333333,3.632871823,6.857195103,3.385785818,4.13383166,0.769230769,3.904030401,5.233264399,5.224079496,2,10,5.614335974,6.4216,4.811105486,0,4.69748214,3.982546906,5.419820383,5.151405292,5.535830648,5.369018774,"South America"
2009,6.24,105,3,4.682352941,7.748920998,8,6.5,6.732818485,4.202126564,4.058016901,5.446060831,6.666666667,3.333333333,4.81963627,8.318711685,5.181973992,3.896422229,0.962962963,5.008058167,8.265794605,9.438467645,9.022718311,5,7.93174514,7.261066667,6.393020495,9.300827967,5.091180942,7.011524017,5.646445985,4.431171683,3.424776484,4.500798051,"South America"
1970,4.81,41,4,8.432819389,8.272927242,4,5.27272727272727,6.216409694,3.79131827677778,3.99328925272222,2.3,3.35437578255556,2.44761904757143,1.96085720605882,8.90223334452941,5.07924306325,3.04744748491667,0.888888889,2.659762238,7.985569258,8.98,8.02,0,6.246392314,4.6,5.75169659255556,7.8,0,4.133333333,8.53421449204545,5.4467099305,6.24874575038889,6.56385947971429,"South America"
1980,6.24,24,1,9.598557892,9.591280654,8,8.925,9.063279515,1.245122850375,2.43922453666667,5.4,2.81248104411111,1.7,4.17448398211765,8.39248596364706,2.38858831308333,4.01924498525,0.333333333,2.473624007,6.933012066,7.908,6.658,10,7.874753017,3,5.50674367776471,8.6,5,5.533333333,8.23882242442105,3.81270769423529,5.36466483205882,5.74542648710526,"South America"
1970,5.28,38,3,7.592824174,5.925411587,4,7,6.12955894,4.52471324544444,4.07689372355556,7,6.5991729465,4.06829931952381,4.39592355541176,8.31345887005882,4.4285543405,3.45765993741667,0.555555556,4.78742174,5.459782711,6.92,6.576,5,5.988945678,5.6,5.93647284877778,7.2,0,4.266666667,6.442776109,4.38589586726316,3.93225621566667,5.241610598,"South America"
1995,4.66,103,4,4.511317632,6.520435967,8,5.5,6.1329384,5.55,6.666666667,4.145,5.451779698,6.964285714,4.39592355541176,8.31345887005882,4.4285543405,3.45765993741667,1,5.755546416,0,0,0,0,0,7.655555556,5.266666667,9.4,3.644166667,6.491597222,4.573693372,5.296846667,4.942583333,4.937707791,"South America"
2005,5.99,109,4,6.981961445,8.277929155,10,5,7.56497265,1.960784314,2.62254902,3.179487179,7.222222222,5,5.015583364,6.735160227,3.112745098,3.161764706,1,4.223366237,3.32922498,5.374067505,8.072120091,5,5.443853144,6.487466667,5.691877688,10,3.494736128,6.418520121,8.267548676,5.116998342,5.539379688,6.307975569,"South America"
1990,6.61,30,2,7.758674498,7.27520436,7,4,6.508469715,6.29288517577778,5.85772160677778,7.3,7.23437339511111,6.7,5.10935684235294,9.002629123,8.36808456125,5.94715424316667,0.777777778,5.498299604,6.519706162,8.34,5.752,10,7.65292654,8.177777778,7.84158756266667,10,2,6.725925926,8.426426426,4.946166667,7.13169447722222,6.686296547,"South America"
2015,5.75,140,4,4.823529412,5.786374387,4,6,5.15247595,4.61221637,2.901949104,5.215888328,6.666666667,3.333333333,3.742242077,8.387559107,4.037940502,2.766374195,0.923076923,4.45130018,9.059565855,9.609112844,8.194552045,5,7.965807686,7.221777778,5.142934516,10,5.240169707,6.9012205,5.234333333,4.175877434,3.481097944,4.297102904,"South America"
2014,6.87,84,3,7.252941176,9.109581996,8,8.5,8.215630793,1.586664931,2.529858285,4.366916123,2.5,3.333,4.188,8.506083724,2.08969555,4.444125091,1,3.727149301,9.120595257,8.967081766,8.994234465,10,9.270477872,7.944444444,4.798177057,10,5.241719516,6.996085254,8.548666667,4.11077585,5.806433871,6.155292129,"South America"
2011,5.58,140,4,5.958823529,5.757685258,6,4,5.429127197,2.123404008,2.342935203,2.746182703,7.5,4.166666667,5.015583364,6.659563277,3.088316712,4.60693928,0.962962963,4.171251717,8.607640371,9.249298347,5.438,5,7.07373468,5.843644444,4.619783689,8.986691571,3.373146877,5.705816646,6.165498832,5.335618959,5.003234101,5.501450631,"South America"
2002,6.23,85,3,4.548596067,8.3373297,7,5.5,6.346481442,4.833333333,4.833333333,4.666666667,6.666666667,3.333333333,4.668907737,8.092731002,4.4285543405,3.45765993741667,1,5.299281725,7.613888317,8.946857291,8.310004266,5,7.467687468,7.117777778,6,9.163763066,5.891025641,7.043141621,6.401528605,4.394807715,4.177800503,4.991378941,"South America"
2000,7.36,35,2,7.018763689,6.478507099,6,5,6.124317697,5.845,6.513,5.26772,6.666666667,8.333333333,5.109379145,8.953927906,8.36808456125,5.94715424316667,0.777777778,5.92876534,9.583079454,8.396461959,9.231340206,10,9.302720405,8.911111111,8.975828333,10,4.3045825,8.047880486,9.272309694,4.911638419,7.966328764,7.383425626,"South America"
2006,4.72,137,4,6.170588235,5.773841962,0,6,4.486107549,0.313511869,0.892040343,2.148915084,0.833333333,5,3.965791434,8.388571116,1.615126981,1.996082409,1,2.794819174,3.244377433,7.033836824,7.268567406,5,5.636695416,7.627555556,3.529807417,6.43223102,4.858924593,5.612129646,9.333333333,2.932003918,2.923445485,5.062927578,"South America"
2015,7.15,67,2,6.694117647,5.899395252,7,8,6.898378225,7.699694972,4.862176958,6.950943249,5.833333333,4.166666667,3.591065372,6.451671664,5.397727489,4.560828594,1,5.501567589,8.377445295,9.671337094,8.266746026,10,9.078882104,7.720444444,5.800536524,10,7.830199084,7.837795013,7.22,5.631288897,6.440236833,6.430508577,"South America"
2016,5.75,144,4,4.714705882,5.786374387,4,6,5.125270067,5.175664425,3.006006082,5.518025557,6.666666667,3.333333333,3.663252449,8.354687983,4.299419323,2.80659,0.923076923,4.575175835,9.103944726,9.532096557,8.2522,5,7.972060321,7.261777778,5.508447048,10,5.230938454,7.00029082,4.540030543,4.149861283,3.590036191,4.093309339,"South America"
2014,6.21,124,4,6.194117647,8.836512262,0,10,6.257657477,2.602375852,3.190642695,4.065020535,5,4.166666667,3.993,6.735226573,4.089980314,5.206172837,0.837837838,3.986993712,8.029317558,8.028845962,8.843287256,10,8.725362694,7.766244428,2.73394874,10,5.767428366,6.566905384,8.857333333,4.060058418,3.641721397,5.519704383,"South America"
1995,6.74,41,2,7.493233227,5.422343324,7,10,7.478894138,7.0748733176875,6.037556454,5.7143259854,7.235511051,6.964285714,3.84060653264706,6.42653492288235,5.19762443608333,5.34981235441667,1,6.745784406,2.990344604,1.08,1.594,10,3.916086151,7.833333333,6.41133748894118,10,10,9.277777778,6.717400288,6.23815071817647,6.25590529823529,6.266874532,"South America"
2007,6.2,102,3,7.458823529,0,2,5.5,4.98627451,3.259066703,2.630866761,4.582271939,6.666666667,3.333333333,4.554788309,7.878225357,2.984394283,2.229503357,0.923076923,4.072555204,8.324402367,9.169121206,7.539114716,5,7.508159572,6.4924,6.511720393,10,5.55533932,7.139864928,8.397276575,7.322689323,6.146780635,7.288915511,"South America"
2000,7.1,42,2,7.400066758,5.2043727,6,7.5,6.526109865,7.0748733176875,6.673503489,5.53444,8.333333333,5,3.883944765,6.418800541,5.19762443608333,5.34981235441667,1,5.974003688,8.485364674,6.042975336,9.047235055,10,8.393893766,7.724444444,6.792291667,10,8.73995,8.314171528,5.750949726,6.45047026,6.677833654,6.293084546,"South America"
2015,6.09,124,4,6.211764706,9.591280654,2,5.5,5.82576134,1.531141114,2.479120419,4.382351031,2.5,4.166666667,4.380510817,8.591535377,4.855072498,4.551830227,0.871794872,3.893149081,9.360712359,8.826497783,9.205956168,5,8.098291578,6.305777778,4.214037466,10,5.608336293,6.532037884,8.503333333,5.052599545,4.70267146,6.086201446,"South America"
2016,6.06,127,4,6.076470588,9.591280654,2,5,5.666937811,1.163915197,2.144682507,3.805727562,2.5,4.166666667,4.870378551,8.591535377,4.841975768,4.552739462,0.871794872,3.809895071,9.360712359,9.002463704,9.656,5,8.254794016,6.318844444,4.179157569,10,5.500476223,6.499619559,8.5687848,4.940572775,4.629035389,6.046130988,"South America"
2013,7.52,33,1,7.235294118,9.61211415,7,6,7.461852067,2.45075409,3.246300127,4.228868171,7.5,5,5.084941294,8.792407873,2.693076366,3.327151468,1,4.702611043,8.623325101,9.089874189,9.436699436,10,9.287474681,9.0848,6.708129868,10,7.953938149,8.436717004,9.666666667,6.905227003,6.583978003,7.718623891,"South America"
2011,7.91,8,1,6.941176471,8.04359673,10,7,7.9961933,7.197183863,6.196344716,6.93169465,7.5,7.5,5.109379145,8.986799029,8.431420503,6.628544375,0.896551724,6.794013689,8.344472098,7.848840683,9.332,10,8.881328195,9.470666667,7.777967302,10,5.405935466,8.163642359,9.333333333,6.271465197,7.579189264,7.727995931,"South America"
1970,6.12238095238095,91.3333333333333,3.0952380952381,6.62519028231818,9.877208511,2,9.54761904761905,5.938604255,2.25768747958824,2.73312579777778,2.5730172436,5.05169756511111,4.29036281190476,4.02262274335294,6.66803510458824,2.69599106066667,4.84850718675,0.777777778,3.58123914490476,9.323539474,9.4,9.232,10,9.488884868,2.6,5.11895898164706,2.2,2,2.266666667,3.343343343,4.07078569447059,3.86271534964706,5.42806310247619,"South America"
2009,7.87,9,1,6.617647059,7.51226158,10,7,7.78247716,7.272195638,6.173362355,7.023624717,7.5,8.333333333,5.109379145,8.986799029,8.872707101,6.070104304,0.896551724,6.884641397,8.43941553,8.287640943,9.664,10,9.097764118,9.480444444,7.943793479,10,5.724488432,8.287181589,9.261306077,5.787505037,6.799727315,7.282846143,"South America"
1985,2.47,109,4,8.037616976,9.645776567,4,0,5.420848386,2.44305495394444,2.9890231445,1.6,7.67979437383333,1.4,4.75289865411765,8.55527404352941,3.109749481,3.80458432241667,1,2.227296572,0,0,0,0,0,1.888888889,6.56584810316667,0,2,1.296296296,2.717717718,6.701381444,5.88756345405556,3.385030531,"South America"
2001,5.9,90,3,5.708777132,7.740531362,2,8,5.862327124,0.486111045,0.902777712,2.199999889,2.5,3.333333333,3.965791434,8.653160441,1.59210899466667,1.77785516816667,1,3.148739122,7.437846876,5.48546997,7.497435897,10,7.605188186,7.508888889,5.625,10,7.761573077,7.723865491,8.875060971,3.151857712,3.498221947,5.175046876,"South America"
2006,6,113,4,7.138235294,0,0,5.5,4.212745098,2.991277093,2.385192433,4.092470122,6.666666667,3.333333333,4.554788309,7.878225357,2.503406488,1.870270795,0.923076923,3.87560156,8.082659341,9.401092753,8.684285466,5,7.79200939,6.4924,6.362489277,10,5.305670553,7.040139957,8.245070302,7.096362772,5.961776012,7.101069696,"South America"
2014,7.14,69,2,6.782352941,6.457900422,7,8,7.060063341,7.823260176,5.179763388,6.876026663,5.833,4.167,3.846,6.451671664,5.137183541,4.571228144,1,5.54279262,8.659081319,9.32821086,8.224529334,10,9.052955378,7.778222222,4.806947518,10,7.7569067,7.58551911,7.34,5.577116914,6.462380237,6.459832383,"South America"
2010,3.96,153,4,7.058823529,5.773841962,0,7,4.958166373,1.081705594,1.244040807,1.245027904,0.833333333,1.666666667,3.965791434,8.460050882,1.990207141,1.80595392,1,2.476975298,5.902258154,3.807110309,4.187513837,5,4.724220575,7.798888889,2.590965075,0,3.492941611,3.470698894,5.928762095,3.607189108,3.029233615,4.18839494,"South America"
2012,7.34,44,2,6.911764706,6.076294278,8,8.5,7.372014746,7.359640151,4.887668896,6.452630589,5.833333333,4.166666667,3.846262632,6.418800541,4.891691717,4.897124916,1,5.417091049,9.028906039,9.32124454,8.38,10,9.182537645,7.778222222,6.814354397,10,7.380454015,7.993257659,7.934995915,5.755844836,6.51093334,6.733924697,"South America"
2002,6.57,69,3,6.731645469,8.564043255,4,10,7.323922181,1.166666667,1.833333333,1.166666667,5,5,3.993334023,6.584842841,2.69599106066667,4.84850718675,0.888888889,3.33859,9.818834764,9.125847571,9.815411978,10,9.690023578,8.771111111,5.833333333,10,6.294871795,7.72482906,7.305144143,3.660451555,3.308364007,4.757986568,"South America"
2003,7.41,30,1,8.090342647,8.910081744,8,5.5,7.625106098,2,2.333333333,2.333333333,8.333333333,5,4.157960813,8.324449203,3.109749481,3.80458432241667,1,4.640344288,9.23400961,9.459192604,9.547986322,10,9.560297134,8.064444444,7.083333333,10,7.647435897,8.198803419,9.320737168,6.579879253,5.166881151,7.022499191,"South America"
2001,6.62,96.2857142857143,3,1.61554621842857,8.66690410842857,9.28571428571429,5,6.19915605657143,4.67240397785714,4.07035426542857,4.78152959557143,5.21428571428571,5,2.74579217628571,3.15655439842857,6.911833296,6.18128577114286,0.974358974,4.67042864371429,9.63472013457143,7.18441350628571,7.37510960557143,10,8.54856081157143,7.48727619057143,6.566549449,10,3.56644548585714,6.90506778142857,7.724098861,7.66574244085714,4.91342203,6.76775444385714,"South America"
2012,6.72,89,3,5.529411765,7.696536188,8,5,6.556486988,3.40610232,3.806581769,4.725693745,3.333333333,3.333333333,2.089536013,9.096887438,5.257818143,2.799172228,0.962962963,4.127506772,9.105198588,9.061655097,9.364,5,8.132713421,7.980177778,6.360470636,10,5.07137749,7.353006476,9.333333333,6.016834925,6.944605886,7.431591382,"South America"
2007,6.19,103,3,6.447637277,8.277929155,10,5,7.431391608,2.018583586,2.094411168,3.628046689,7.5,4.166666667,5.015583364,6.735160227,2.186149227,4.433364045,1,4.197551664,6.169044669,9.017390836,8.233717402,5,7.105038227,6.448,5.956944706,10,4.607531386,6.753119023,6.586345103,5.23637785,4.595461419,5.472728124,"South America"
2009,6.3,101,3,6.371267504,8.836512262,0,10,6.301944941,2.191338502,2.320262636,1.991333239,5,4.166666667,3.993334023,6.683456212,1.876533181,4.927674107,0.888888889,3.478766516,7.879107236,7.718281445,9.330126035,10,8.731878679,8.262777762,5.699064586,10,4.315441476,7.069320956,8.812451163,4.597373812,4.405210552,5.938345176,"South America"
2016,6.31,119,3,5.273529412,0,6,6.5,5.924509804,3.858248442,4.11958665,4.534600612,6.666666667,2.5,4.445418054,7.637462621,2.98569714,4.381482472,0.923076923,4.39414131,9.794409848,8.671484013,9.8524,5,8.329573465,6.4684,3.838338956,10,5.344559395,6.412824588,6.333333333,7.172132189,5.920868633,6.475444718,"South America"
2011,3.91,153,4,6.676470588,5.773841962,0,6,4.612578138,0.454035215,1.372933536,1.320221792,0.833333333,1.666666667,3.965791434,8.460050882,1.868101298,2.174654893,1,2.457309895,5.115060532,3.956576448,4.782,5,4.713409245,7.798888889,2.500683862,0,3.387629819,3.421800642,6.489155822,3.508170955,3.077041863,4.35812288,"South America"
1980,4.59,69,3,8.068550921,9.346049046,2,2,5.353649992,3.79131827677778,3.99328925272222,4.6,3.35437578255556,3.3,1.96085720605882,8.90223334452941,5.07924306325,3.04744748491667,1,3.982813988,6.629701536,8.332,4.478,0,4.859925384,4.05,5.75169659255556,6.8,0,3.616666667,8,5.4467099305,6.24874575038889,5.157306667,"South America"
2003,6.23,83,3,1.588235294,0,0,5.5,2.362745098,3.57444071753846,4.7104,3.7448162718125,10,3.3333,4.554788309,7.48437358630769,2.97254118416667,3.47546058258333,0.923076923,5.43232892,9.04840727,8.115913511,8.803804372,5,7.742031288,6.72,5.81579366269231,10,6.923076923,7.881025641,7.887565216,7.552112639,6.03629394676923,7.719838927,"South America"
2013,6.67,94,3,5.111764706,7.487635195,8,5,6.399849975,3.06846218,3.722540624,4.770641988,3.333333333,3.333333333,2.089536013,9.040189726,5.073686563,2.811578379,0.864864865,3.858540312,8.716153514,9.202058743,9.59544501,5,8.128414317,8.015733333,6.548984901,10,5.667038861,7.557939274,9.173639334,6.092883785,6.894638167,7.387053762,"South America"
2002,6.59,66,3,7.672974868,9.216394985,4,10,7.722342463,0.666666667,1.333333333,1.833333333,3.333333333,3.3333,4.187770031,8.435414126,2.38858831308333,4.01924498525,1,3.30330726,8.868871043,8.262537765,7.897951583,10,8.757340098,7.790925449,5.916666667,10,7.146166667,7.713439696,8.09333068,2.987013706,5.269246561,5.449863649,"South America"
2001,5.76,98,4,8.116169058,9.858310627,10,8,8.993619921,0.972222288,1.25,1.940639416,3.333333333,5,4.380510817,7.053140248,3.52758862483333,4.07787232666667,0.888888889,3.22863003,4.07978054,2.559593807,2.464395812,10,4.77594254,7.144444444,5.2624379,10,7.690720577,7.52440073,5.717590283,3.057873689,4.086609091,4.287357688,"South America"
1985,6.08,30,2,7.51672916,8.910081744,4,7,6.856702726,0.687702548277778,1.17907475344444,4.8,1.42454209127778,6.6,3.69535796129412,8.42970084776471,1.59210899466667,1.77785516816667,1,5.25171383,7.493291913,7.94,7.918,10,8.337822978,3.676666667,3.39541185933333,5,5,4.558888889,6.922922923,3.15516540384211,3.07616298433333,5.393461293,"South America"
